Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
WATERFRONT KEY,"1,710,000","1,248.62","1,370",Jan-23,BEDOK RESERVOIR ROAD,Resale,Strata,116,"14,741",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,11 to 15
THE CLEARWATER,"1,740,888","1,453.14","1,198",Jan-23,BEDOK RESERVOIR VIEW,Resale,Strata,135,"12,895",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,11 to 15
BAGNALL COURT,"115,280,000","68,491.33","1,683",Jan-23,UPPER EAST COAST ROAD,Resale,Strata,"6,363","18,117",-,Condominium,43,Freehold,16,Outside Central Region,-
KEW GREEN,"2,610,000","3,056.98",854,Jan-23,KEW CRESCENT,Resale,Strata,284,"9,190",-,Condominium,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
WATERFRONT ISLE,"815,000",581.26,"1,402",Dec-22,BEDOK RESERVOIR ROAD,Resale,Strata,54,"15,093",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
SUNHAVEN,"2,188,000","2,077.45","1,053",Dec-22,UPPER CHANGI ROAD EAST,Resale,Strata,193,"11,337",-,Condominium,1,Freehold,16,Outside Central Region,06 to 10
THE BAYSHORE,"1,200,888","1,011.82","1,187",Dec-22,BAYSHORE ROAD,Resale,Strata,94,"12,775",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,11 to 15
WATERFRONT GOLD,"1,038,800",785.77,"1,322",Dec-22,BEDOK RESERVOIR ROAD,Resale,Strata,73,"14,230",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05
ARCHIPELAGO,"1,080,000",828.83,"1,303",Dec-22,BEDOK RESERVOIR ROAD,Resale,Strata,77,"14,026",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
AQUARIUS BY THE PARK,"1,350,000","1,205.57","1,120",Dec-22,BEDOK RESERVOIR VIEW,Resale,Strata,112,"12,054",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,11 to 15
GRANDEUR PARK RESIDENCES,"798,000",419.8,"1,901",Dec-22,BEDOK SOUTH AVENUE 3,Resale,Strata,39,"20,462",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,11 to 15
GRANDEUR PARK RESIDENCES,"1,138,888",592.02,"1,924",Dec-22,BEDOK SOUTH AVENUE 3,Resale,Strata,55,"20,707",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,01 to 05
EAST MEADOWS,"1,450,000","1,237.86","1,171",Dec-22,TANAH MERAH KECHIL ROAD,Resale,Strata,115,"12,609",-,Condominium,1,99 yrs lease commencing from 1998,16,Outside Central Region,01 to 05
BEDOK RESIDENCES,"955,000",581.26,"1,643",Dec-22,BEDOK NORTH DRIVE,Resale,Strata,54,"17,685",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,11 to 15
BAYSHORE PARK,"1,450,000","1,173.28","1,236",Dec-22,BAYSHORE ROAD,Resale,Strata,109,"13,303",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,21 to 25
OPTIMA @ TANAH MERAH,"1,478,888","1,054.87","1,402",Dec-22,TANAH MERAH KECHIL AVENUE,Resale,Strata,98,"15,091",-,Condominium,1,99 yrs lease commencing from 2008,16,Outside Central Region,11 to 15
COUNTRY PARK CONDOMINIUM,"2,050,000","1,356.26","1,512",Dec-22,BEDOK ROAD,Resale,Strata,126,"16,270",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
WATERFRONT ISLE,"1,300,000",904.18,"1,438",Dec-22,BEDOK RESERVOIR ROAD,Resale,Strata,84,"15,476",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05
OPTIMA @ TANAH MERAH,"745,000",484.38,"1,538",Dec-22,TANAH MERAH KECHIL AVENUE,Resale,Strata,45,"16,556",-,Condominium,1,99 yrs lease commencing from 2008,16,Outside Central Region,01 to 05
BREEZE BY THE EAST,"2,800,000","1,776.06","1,577",Dec-22,UPPER EAST COAST ROAD,Resale,Strata,165,"16,970",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
WATERFRONT GOLD,"1,745,000","1,291.68","1,351",Dec-22,BEDOK RESERVOIR ROAD,Resale,Strata,120,"14,542",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05
THE CLEARWATER,"808,000",656.6,"1,231",Dec-22,BEDOK RESERVOIR VIEW,Resale,Strata,61,"13,246",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,01 to 05
COSTA DEL SOL,"2,210,000","1,345.5","1,643",Dec-22,BAYSHORE ROAD,Resale,Strata,125,"17,680",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,16 to 20
BEDOK RESIDENCES,"1,355,000",785.77,"1,724",Dec-22,BEDOK NORTH DRIVE,Resale,Strata,73,"18,562",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
TANAMERA CREST,"1,500,000","1,593.07",942,Dec-22,PARI DEDAP WALK,Resale,Strata,148,"10,135",-,Condominium,1,99 yrs lease commencing from 2000,16,Outside Central Region,01 to 05
WATERFRONT GOLD,"1,210,000",871.88,"1,388",Dec-22,BEDOK RESERVOIR ROAD,Resale,Strata,81,"14,938",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
THE BAYSHORE,"1,180,000","1,011.82","1,166",Dec-22,BAYSHORE ROAD,Resale,Strata,94,"12,553",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,21 to 25
THE GLADES,"795,000",473.62,"1,679",Dec-22,BEDOK RISE,Resale,Strata,44,"18,068",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
BEDOK COURT,"2,370,000","2,271.2","1,043",Dec-22,BEDOK SOUTH AVENUE 3,Resale,Strata,211,"11,232",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,06 to 10
THE DAFFODIL,"950,000",688.9,"1,379",Dec-22,UPPER EAST COAST ROAD,Resale,Strata,64,"14,844",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
THE GLADES,"775,000",505.91,"1,532",Dec-22,BEDOK RISE,Resale,Strata,47,"16,489",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
ECO,"905,000",656.6,"1,378",Dec-22,BEDOK SOUTH AVENUE 3,Resale,Strata,61,"14,836",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
WATERFRONT GOLD,"1,260,000",893.41,"1,410",Dec-22,BEDOK RESERVOIR ROAD,Resale,Strata,83,"15,181",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
THE CLEARWATER,"1,200,000",979.52,"1,225",Dec-22,BEDOK RESERVOIR VIEW,Resale,Strata,91,"13,187",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,06 to 10
ECO,"1,265,000",839.59,"1,507",Dec-22,BEDOK SOUTH AVENUE 3,Resale,Strata,78,"16,218",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
THE BAYSHORE,"1,100,000",979.52,"1,123",Dec-22,BAYSHORE ROAD,Resale,Strata,91,"12,088",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,11 to 15
ECO,"1,580,000","1,033.34","1,529",Dec-22,BEDOK SOUTH AVENUE 3,Resale,Strata,96,"16,458",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
WATERFRONT GOLD,"1,545,000","1,011.82","1,527",Dec-22,BEDOK RESERVOIR ROAD,Resale,Strata,94,"16,436",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
CASA MERAH,"1,670,000","1,280.92","1,304",Dec-22,TANAH MERAH KECHIL AVENUE,Resale,Strata,119,"14,034",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,01 to 05
THE GLADES,"1,500,000",990.29,"1,515",Nov-22,BEDOK RISE,Resale,Strata,92,"16,304",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
ARCHIPELAGO,"1,130,000",828.83,"1,363",Nov-22,BEDOK RESERVOIR ROAD,Resale,Strata,77,"14,675",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
THE BAYSHORE,"1,516,000","1,237.86","1,225",Nov-22,BAYSHORE ROAD,Resale,Strata,115,"13,183",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,11 to 15
EAST VILLAGE,"1,700,000","1,668.42","1,019",Nov-22,UPPER CHANGI ROAD,Resale,Strata,155,"10,968",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
BAYWATER,"1,426,800","1,291.68","1,105",Nov-22,BEDOK RESERVOIR ROAD,Resale,Strata,120,"11,890",-,Condominium,1,99 yrs lease commencing from 2001,16,Outside Central Region,06 to 10
URBAN VISTA,"1,250,000",850.36,"1,470",Nov-22,TANAH MERAH KECHIL LINK,Resale,Strata,79,"15,823",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
GRANDEUR PARK RESIDENCES,"1,505,000",882.65,"1,705",Nov-22,BEDOK SOUTH AVENUE 3,Resale,Strata,82,"18,354",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,11 to 15
THE BAYSHORE,"1,260,000","1,011.82","1,245",Nov-22,BAYSHORE ROAD,Resale,Strata,94,"13,404",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,21 to 25
THE GLADES,"980,000",624.31,"1,570",Nov-22,BEDOK RISE,Resale,Strata,58,"16,897",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
THE BAYSHORE,"1,200,000",947.23,"1,267",Nov-22,BAYSHORE ROAD,Resale,Strata,88,"13,636",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,16 to 20
WATERFRONT KEY,"1,310,000",893.41,"1,466",Nov-22,BEDOK RESERVOIR ROAD,Resale,Strata,83,"15,783",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,11 to 15
WATERFRONT ISLE,"1,400,000",958,"1,461",Nov-22,BEDOK RESERVOIR ROAD,Resale,Strata,89,"15,730",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05
TANAMERA CREST,"1,275,000","1,194.8","1,067",Nov-22,PARI DEDAP WALK,Resale,Strata,111,"11,486",-,Condominium,1,99 yrs lease commencing from 2000,16,Outside Central Region,11 to 15
LAGUNA GREEN,"1,384,000","1,065.64","1,299",Nov-22,JALAN HAJIJAH,Resale,Strata,99,"13,980",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
WATERFRONT GOLD,"1,038,000",667.37,"1,555",Nov-22,BEDOK RESERVOIR ROAD,Resale,Strata,62,"16,742",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
OPTIMA @ TANAH MERAH,"1,588,888","1,194.8","1,330",Nov-22,TANAH MERAH KECHIL AVENUE,Resale,Strata,111,"14,314",-,Condominium,1,99 yrs lease commencing from 2008,16,Outside Central Region,01 to 05
ARCHIPELAGO,"1,750,000","1,184.04","1,478",Nov-22,BEDOK RESERVOIR ROAD,Resale,Strata,110,"15,909",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
ECO,"1,350,000",914.94,"1,476",Nov-22,BEDOK SOUTH AVENUE 3,Resale,Strata,85,"15,882",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
THE GLADES,"1,570,000","1,001.05","1,568",Nov-22,BEDOK RISE,Resale,Strata,93,"16,882",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
EAST MEADOWS,"1,280,000","1,194.8","1,071",Nov-22,TANAH MERAH KECHIL ROAD,Resale,Strata,111,"11,532",-,Condominium,1,99 yrs lease commencing from 1998,16,Outside Central Region,01 to 05
THE GLADES,"1,308,000",861.12,"1,519",Nov-22,BEDOK RISE,Resale,Strata,80,"16,350",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
KEW GREEN,"2,500,000","3,003.16",832,Nov-22,KEW CRESCENT,Resale,Strata,279,"8,961",-,Condominium,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
THE TAIPAN,"1,600,000","1,280.92","1,249",Nov-22,JALAN HAJIJAH,Resale,Strata,119,"13,445",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
THE CLEARWATER,"2,780,000","2,421.9","1,148",Nov-22,BEDOK RESERVOIR VIEW,Resale,Strata,225,"12,356",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,16 to 20
THE GLADES,"1,690,000","1,065.64","1,586",Nov-22,BEDOK RISE,Resale,Strata,99,"17,071",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
WATERFRONT WAVES,"1,790,000","1,291.68","1,386",Nov-22,BEDOK RESERVOIR ROAD,Resale,Strata,120,"14,917",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,11 to 15
URBAN VISTA,"1,163,000",785.77,"1,480",Nov-22,TANAH MERAH KECHIL LINK,Resale,Strata,73,"15,932",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
BEDOK RESIDENCES,"3,600,000","2,712.53","1,327",Nov-22,BEDOK NORTH DRIVE,Resale,Strata,252,"14,286",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,11 to 15
VENEZIO,"2,638,000","2,884.75",914,Nov-22,UPPER EAST COAST ROAD,Resale,Strata,268,"9,843",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
ECO,"1,360,000",893.41,"1,522",Nov-22,BEDOK SOUTH AVENUE 3,Resale,Strata,83,"16,386",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
CHANGI GREEN,"1,180,000","1,001.05","1,179",Nov-22,UPPER CHANGI ROAD EAST,Resale,Strata,93,"12,688",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
EASTWOOD CENTRE,"1,250,000","1,334.74",937,Nov-22,EASTWOOD ROAD,Resale,Strata,124,"10,081",-,Apartment,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
GRANDEUR PARK RESIDENCES,"990,000",570.49,"1,735",Nov-22,BEDOK SOUTH AVENUE 3,Resale,Strata,53,"18,679",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,06 to 10
URBAN VISTA,"1,380,000","1,162.51","1,187",Nov-22,TANAH MERAH KECHIL LINK,Resale,Strata,108,"12,778",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
THE SUMMIT,"2,300,000","1,603.84","1,434",Nov-22,UPPER EAST COAST ROAD,Resale,Strata,149,"15,436",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
URBAN VISTA,"718,000",441.32,"1,627",Nov-22,TANAH MERAH KECHIL LINK,Resale,Strata,41,"17,512",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
THE BAYSHORE,"1,494,888","1,184.04","1,263",Nov-22,BAYSHORE ROAD,Resale,Strata,110,"13,590",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,06 to 10
EAST MEADOWS,"1,400,000","1,194.8","1,172",Nov-22,TANAH MERAH KECHIL ROAD,Resale,Strata,111,"12,613",-,Condominium,1,99 yrs lease commencing from 1998,16,Outside Central Region,11 to 15
THE SUMMIT,"1,920,000","1,237.86","1,551",Nov-22,UPPER EAST COAST ROAD,Resale,Strata,115,"16,696",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
CASA MERAH,"1,130,000",947.23,"1,193",Nov-22,TANAH MERAH KECHIL AVENUE,Resale,Strata,88,"12,841",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,01 to 05
ECO,"1,360,000",893.41,"1,522",Nov-22,BEDOK SOUTH AVENUE 3,Resale,Strata,83,"16,386",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
WATERFRONT KEY,"1,425,000",968.76,"1,471",Nov-22,BEDOK RESERVOIR ROAD,Resale,Strata,90,"15,833",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,01 to 05
ECO,"1,580,000","1,022.58","1,545",Nov-22,BEDOK SOUTH AVENUE 3,Resale,Strata,95,"16,632",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
CASCADALE,"1,365,000","1,302.44","1,048",Nov-22,UPPER CHANGI ROAD EAST,Resale,Strata,121,"11,281",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
KEW GREEN,"3,000,000","3,541.36",847,Nov-22,KEW CRESCENT,Resale,Strata,329,"9,119",-,Condominium,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
OPTIMA @ TANAH MERAH,"1,055,000",839.59,"1,257",Nov-22,TANAH MERAH KECHIL AVENUE,Resale,Strata,78,"13,526",-,Condominium,1,99 yrs lease commencing from 2008,16,Outside Central Region,06 to 10
ECO,"868,000",592.02,"1,466",Nov-22,BEDOK SOUTH AVENUE 3,Resale,Strata,55,"15,782",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
GRANDEUR PARK RESIDENCES,"792,000",452.09,"1,752",Oct-22,BEDOK SOUTH AVENUE 3,Resale,Strata,42,"18,857",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,01 to 05
URBAN VISTA,"825,000",548.96,"1,503",Oct-22,TANAH MERAH KECHIL LINK,Resale,Strata,51,"16,176",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
CASA MERAH,"2,038,000","1,539.25","1,324",Oct-22,TANAH MERAH KECHIL AVENUE,Resale,Strata,143,"14,252",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,06 to 10
TANAMERA CREST,"1,250,000","1,216.33","1,028",Oct-22,PARI DEDAP WALK,Resale,Strata,113,"11,062",-,Condominium,1,99 yrs lease commencing from 2000,16,Outside Central Region,01 to 05
THE BAYSHORE,"1,168,000","1,011.82","1,154",Oct-22,BAYSHORE ROAD,Resale,Strata,94,"12,426",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,11 to 15
CASA MERAH,"1,680,000","1,248.62","1,345",Oct-22,TANAH MERAH KECHIL AVENUE,Resale,Strata,116,"14,483",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,11 to 15
SUNHAVEN,"1,510,000","1,280.92","1,179",Oct-22,UPPER CHANGI ROAD EAST,Resale,Strata,119,"12,689",-,Condominium,1,Freehold,16,Outside Central Region,06 to 10
ARCHIPELAGO,"1,160,000",828.83,"1,400",Oct-22,BEDOK RESERVOIR ROAD,Resale,Strata,77,"15,065",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
THE GLADES,"1,160,000",699.66,"1,658",Oct-22,BEDOK RISE,Resale,Strata,65,"17,846",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
WATERFRONT WAVES,"2,231,550","1,517.72","1,470",Oct-22,BEDOK RESERVOIR ROAD,Resale,Strata,141,"15,827",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,06 to 10
ECO,"1,280,000",893.41,"1,433",Oct-22,BEDOK SOUTH AVENUE 3,Resale,Strata,83,"15,422",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
THE BAYSHORE,"1,050,000",925.7,"1,134",Oct-22,BAYSHORE ROAD,Resale,Strata,86,"12,209",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,01 to 05
CHANGI GREEN,"1,020,000",871.88,"1,170",Oct-22,UPPER CHANGI ROAD EAST,Resale,Strata,81,"12,593",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"2,362,000","1,087.16","2,173",Oct-22,BEDOK CENTRAL,New Sale,Strata,101,"23,386",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,11 to 15
COSTA DEL SOL,"1,980,000","1,313.21","1,508",Oct-22,BAYSHORE ROAD,Resale,Strata,122,"16,230",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,06 to 10
TANAMERA CREST,"1,100,000","1,001.05","1,099",Oct-22,PARI DEDAP WALK,Resale,Strata,93,"11,828",-,Condominium,1,99 yrs lease commencing from 2000,16,Outside Central Region,11 to 15
BAYSHORE PARK,"1,420,000","1,173.28","1,210",Oct-22,BAYSHORE ROAD,Resale,Strata,109,"13,028",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,21 to 25
APOLLO GARDENS,"2,056,000","1,840.64","1,117",Oct-22,UPPER CHANGI ROAD,Resale,Strata,171,"12,023",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
BAYSHORE PARK,"2,600,000","2,238.91","1,161",Oct-22,BAYSHORE ROAD,Resale,Strata,208,"12,500",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,26 to 30
THE GLADES,"930,000",624.31,"1,490",Oct-22,BEDOK RISE,Resale,Strata,58,"16,034",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
GRANDEUR PARK RESIDENCES,"1,048,000",559.73,"1,872",Oct-22,BEDOK SOUTH AVENUE 3,Resale,Strata,52,"20,154",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,06 to 10
BLEU @ EAST COAST,"1,470,000","1,011.82","1,453",Oct-22,UPPER EAST COAST ROAD,Resale,Strata,94,"15,638",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
WATERFRONT ISLE,"1,590,000","1,162.51","1,368",Oct-22,BEDOK RESERVOIR ROAD,Resale,Strata,108,"14,722",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
URBAN VISTA,"860,000",559.73,"1,536",Oct-22,TANAH MERAH KECHIL LINK,Resale,Strata,52,"16,538",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
SKY EDEN@BEDOK,"2,218,000","1,087.16","2,040",Oct-22,BEDOK CENTRAL,New Sale,Strata,101,"21,960",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
THE BAYSHORE,"1,435,000","1,227.1","1,169",Oct-22,BAYSHORE ROAD,Resale,Strata,114,"12,588",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,01 to 05
GRANDEUR PARK RESIDENCES,"2,438,000","1,453.14","1,678",Oct-22,BEDOK SOUTH AVENUE 3,Resale,Strata,135,"18,059",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,01 to 05
EASTWOOD GREEN,"1,118,000","1,011.82","1,105",Oct-22,EASTWOOD ROAD,Resale,Strata,94,"11,894",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
BEDOK COURT,"2,368,888","2,260.44","1,048",Oct-22,BEDOK SOUTH AVENUE 3,Resale,Strata,210,"11,280",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,01 to 05
TANAMERA CREST,"1,430,000","1,603.84",892,Oct-22,PARI DEDAP WALK,Resale,Strata,149,"9,597",-,Condominium,1,99 yrs lease commencing from 2000,16,Outside Central Region,01 to 05
FAIRMOUNT CONDOMINIUM,"1,620,000","1,959.05",827,Oct-22,EASTWOOD ROAD,Resale,Strata,182,"8,901",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"1,862,000",893.41,"2,084",Oct-22,BEDOK CENTRAL,New Sale,Strata,83,"22,434",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,06 to 10
